#OTU ID	MMBC001	MMBC002	MMBC003	MMBC004	MMBC005	MMBC006	MMBC007	MMBC008	MMBC009	MMBC010	MMBC011	MMBC012	MMBC013	MMBC014	MMBC015	MMBC016	MMBC017	MMBC018	MMBC019	MMBC020	MMBC021	MMBC022	MMBC023	MMBC024	MMBC025	MMBC026	MMBC027	MMBC028	MMBC029	MMBC030	MMBC031	MMBC032	MMBC033	MMBC034	MMBC035	MMBC036	MMBC037	MMBC038	MMBC039	MMBC040	MMBC041	MMBC042	MMBC043	MMBC044	MMBC045	MMBC046	MMBC047	MMBC048	MMBC049	MMBC050	MMBC051	MMBC052	MMBC053	MMBC054	MMBC055	MMBC056	MMBC057	MMBC058	MMBC059	MMBC060	MMBC061	MMBC062	MMBC063	MMBC064	MMBC065	MMBC066	MMBC067	MMBC068	MMBC069	MMBC070	MMBC071	MMBC072	MMBC073	MMBC074	MMBC075	MMBC076	MMBC077	MMBC078	MMBC079	MMBC080	MMBC081	MMBC082	MMBC083	MMBC084	MMBC085	MMBC086	MMBC087	MMBC088	MMBC089	MMBC090	MMBC091	MMBC092	MMBC093	MMBC094	MMBC095	MMBC096	MMBC097	MMBC098	MMBC099	MMBC100	MMBC101	MMBC102	MMBC103	MMBC104	MMBC105	MMBC106	MMBC107	MMBC108	MMBC109	MMBC110	MMBC111	MMBC112	MMBC113	MMBC114	MMBC115	MMBC116	MMBC117	MMBC118	MMBC119	MMBC120	MMBC121	MMBC122	MMBC123	MMBC124	MMBC125	MMBC126	MMBC127	MMBC128	MMBC129	MMBC130	MMBC131	MMBC132	MMBC133	MMBC134	MMBC135	MMBC136	MMBC137	MMBC138	MMBC139	MMBC140	MMBC141	MMBC142	MMBC143	MMBC144	MMBC145	MMBC146	MMBC147	MMBC148	MMBC149	MMBC150	MMBC151	MMBC152	MMBC153	MMBC154	MMBC155	MMBC156	MMBC157	MMBC158	MMBC159	MMBC160	MMBC161	MMBC162	MMBC163	MMBC164	MMBC165	MMBC166	MMBC167	MMBC168	MMBC169	MMBC170	MMBC171	MMBC172	MMBC173	MMBC174	MMBC175	MMBC176	MMBC177	MMBC178	MMBC179	MMBC180	MMBC181	MMBC182	MMBC183	MMBC184	MMBC185	MMBC186	MMBC187	MMBC188	MMBC189	MMBC190	MMBC191	MMBC192	MMBC193	MMBC194	MMBC195	MMBC196	MMBC197	MMBC198	MMBC199	MMBC200	MMBC201	MMBC202	MMBC203	MMBC204	MMBC205	MMBC206	MMBC207	MMBC208	MMBC209	MMBC210	MMBC211	MMBC212	MMBC213	MMBC214	MMBC215	MMBC216	MMBC217	MMBC218	MMBC219	MMBC220	MMBC221	MMBC222	MMBC223	MMBC224	MMBC225	MMBC226	MMBC227	MMBC228	MMBC229	MMBC230	MMBC231	MMBC232	MMBC233	MMBC234	MMBC235	MMBC236	MMBC237	MMBC238	MMBC239	MMBC240	MMBC241	MMBC242	MMBC243	MMBC244	MMBC245	MMBC246	MMBC247	MMBC248	MMBC249	MMBC250	MMBC251	MMBC252	MMBC253	MMBC254	MMBC255	MMBC256	MMBC257	MMBC258	MMBC259	MMBC260	MMBC261	MMBC262	MMBC263	MMBC264	MMBC265	MMBC266	MMBC267	MMBC268	MMBC269	MMBC270	MMBC271	MMBC272	MMBC273	MMBC274	MMBC275	MMBC276	MMBC277	MMBC278	MMBC279	MMBC280	MMBC281	MMBC282	MMBC283	MMBC284	MMBC285	MMBC286	MMBC287	MMBC288	MMBC289	MMBC290	MMBC291	MMBC292	MMBC293	MMBC294	MMBC295	MMBC296	MMBC297	MMBC298	MMBC299	MMBC300	MMBC301	MMBC302	MMBC303	MMBC304	MMBC305	MMBC306	MMBC307	MMBC308	MMBC309	MMBC310	MMBC311	MMBC312	MMBC313	MMBC314	MMBC315	MMBC316	MMBC317	MMBC318	MMBC319	MMBC320	MMBC321	MMBC322	MMBC323	MMBC324	MMBC325	MMBC326	MMBC327	MMBC328	MMBC329	MMBC330	MMBC331	MMBC332	MMBC333	MMBC334	MMBC335	MMBC336	MMBC337	MMBC338	MMBC339	MMBC340	MMBC341	MMBC342	MMBC343	MMBC344	MMBC345	MMBC346	MMBC347	MMBC348	MMBC349	MMBC350	MMBC351	MMBC352	MMBC353	MMBC354	MMBC355	MMBC356	MMBC357	MMBC358	MMBC360	MMBC361	MMBC362	MMBC363	MMBC364	MMBC365	MMBC366	MMBC367	MMBC368	MMBC369	MMBC370	MMBC371	MMBC372	MMBC373	MMBC374	MMBC375	MMBC376	MMBC377	MMBC378	MMBC379	MMBC380	MMBC381
ASV11	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	20	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	35	13	0	0	0	0	0	0	21	19	0	20	0	0	92	0	25	0	0	6118	0	571	0	0	36	41255	0	0	0	8667	0	0	21	0	36	0	0	0	113	0	0	0	0	0	0	0	0	0	28	0	445	0	0	0	0	0	0	31	0	0	0	33	0	0	12973	0	0	0	0	0	0	0	29	0	0	18530	0	0	0	0	16267	2059	60	0	0	4389	17599	0	6051	6473	0	14339	10120	20	0	0	15	16	162	0	0	0	0	1981	23	0	0	0	0	0	0	5	3551	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	21	0	56	15	0	0	0	0	71	0	0	0	109	0	12	0	0	0	0	39	0	0	15111	0	12	0	0	0	0	0	0	2923	0	0	26	21865	1219	333	50	0	16	0	0	149	0	0	0	0	19	108	38	2153	0	206	13	0	1325	0	937	16	0	10654	13	0	11598	17938	7502	0	20984	25164	24	14649	25023	5683	3415	798	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	12135	30	0	32	1334	0	13	0
ASV12	0	0	0	0	0	0	0	66	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	3026	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	496	0	0	566	0	23	0	0	0	227	424	72	17	0	0	376	24	1330	6042	79	16	11	0	2131	79	0	1095	517	0	0	0	0	0	0	0	0	91	31	0	0	17	172	0	2160	0	0	1679	491	0	53	515	0	0	0	0	0	4	0	0	0	0	0	0	0	12	1563	0	0	0	3305	0	0	15	2860	0	0	0	12138	0	0	1004	0	0	4956	0	0	0	21885	18	0	338	219	8680	145	0	0	10262	686	0	0	0	0	0	29	7411	60	1554	0	30	0	0	905	4852	18	0	123	2729	19	0	17052	19475	4796	128	12240	12857	0	144	106	36	128	25	4012	52	0	0	0	43	587	0	0	18	0	421	0	32	64	11	993	11	232	599	18	9853	9	0	0	0	0	0	15	183	2680	9245	3195	11	0	0	242	96	2819	69	0	1533	120	12	2192	20	22	767	9	2189	0	250	101	1180	512	3539	2329	40	573	0	2854	3894	0	19	27575	7082	0	0	188	53	0	0	19	0	0	0	9	48	0	0	20	11	0	0	14	45	0	0	0	0	0	0	7	1625	0	0	10	0	0	0	26	52	0	0	12	7	0	0	0	44	0	0	0	0	0	0	0	32	0	0	15	0	229	0	0	47	133	0	1276	14	0	0	12	48	11	0	0	0	0	0	9	30	0	0	21	10	30	0	16	0	0	16	0	0	0	10	0	15	0	26	13	0	0	0	37279	1595	0	4745	2931	330	0
ASV13	7	0	0	0	194	1025	0	0	407	304	5545	202	1976	0	61	2013	9861	4128	3716	0	0	3469	1308	1522	0	0	435	0	3065	102	0	0	11	0	29	0	0	560	0	0	0	0	0	0	0	147	0	0	965	0	0	0	609	0	0	0	0	0	9	0	804	51	0	0	0	0	0	0	0	132	0	45	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	1629	0	0	0	0	0	3913	0	0	0	4392	0	55	0	0	0	0	0	0	594	0	0	9176	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2275	0	0	108	25	0	0	0	0	0	0	0	9828	293	0	0	11551	332	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	0	336	0	0	0	0	0	965	10	0	0	0	0	11528	3701	2744	0	0	0	0	8976	0	0	6	0	0	0	11	0	0	0	0	0	0	8	0	0	0	0	51	0	18	0	0	0	0	38	0	0	0	0	0	15	0	0	0	0	0	0	286	7	0	0	0	1085	0	69	1523	3279	0	0	0	40	0	9	43	0	9	362	12	0	0	0	0	0	1364	0	6	0	0	8	182	0	0	43	141	55	20	7	5615	0	0	1591	0	0	0	8	457	57	0	0	7	0	1546	526	1072	0	103	1216	12861	33	0	118	6	261	410	0	0	22824	0	28	12	190	66	2795	121	0	8	9	5	0	0	0	8	5	0	0	2463	0	0	19	18	0	0	57	0	0	950	11	0	0	11	0	0	0	1520	10	70	2043	8160	30	317	0	0	11	0	2306	12	0
ASV14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13057	17787	207	0	60	0	0	0	0	1870	701	21055	0	0	270	0	0	0	0	0	14760	1407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	0	0	0	0	0	0	0	0	0	0	762	0	0	0	0	1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	9896	0	0	0	0	0	0	0	9112	0	0	0	0	8027	0	0	0	0	0	0	0	0	0	0	4552	17524	0	0	0	0	23552	0	11881	0	0	0	0	133	16	0	0	0	0	0	0	244	0	0	0	734	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	158	0	0	0	0	0	0
ASV15	0	0	0	0	0	0	0	0	0	18051	0	0	8	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	17280	75	0	0	0	0	0	0	5146	0	17093	665	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	6850	0	3649	0	0	10602	0	0	0	0	1233	0	0	3240	2803	73	4779	14849	0	265	711	0	804	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6697	0	0	0	0	0	1641	3481	3933	10166	85	0	0	0	0	0	0	0	0	0
ASV16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	26	0	0	0	13	0	0	0	0	582	0	1051	13	0	0	0	6	0	0	0	0	1754	0	0	0	0	0	345	7	0	87	0	0	0	0	0	6	0	0	0	3	0	1348	0	0	0	0	0	6	633	0	2354	13685	594	0	0	640	0	116	0	13	0	0	0	0	0	0	16	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	19	41	4	0	5	0	0	0	0	4163	0	0	4624	11	6	0	0	0	0	0	0	4948	0	0	0	0	0	0	7	10	0	11796	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	17036	10	0	982	0	0	45	0	12	0	166	9	0	0	0	1736	15045	3376	0	5008	27440	0	0	0	11	11	0	0	0	0	0	0	0	9	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	8	0	0	0	0	0	0	9	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	7904	80	6	89	65	0	0	7
ASV17	31	531	0	0	0	6764	0	0	0	132	0	0	0	0	0	0	0	0	81	0	0	0	0	1446	655	0	1100	0	0	0	0	0	0	0	0	0	61	1848	0	0	0	0	0	0	0	0	0	0	0	0	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	2195	0	0	0	0	0	0	0	0	0	0	0	0	0	100	2525	0	2238	0	0	29	0	610	0	0	0	0	0	0	5	0	8946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	32	2450	0	0	4247	1791	0	0	0	0	0	0	0	0	0	2565	3310	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	4025	0	0	0	0	0	994	0	0	0	0	0	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	18	0	0	0	0	0	1267	0	0	6	2857	0	0	0	0	0	0	0	10	0	0	362	60	0	977	0	17	0	0	0	9	0	0	0	0	0	0	0	0	4837	14	0	0	0	0	21	0	0	6	0	505	4831	56	0	288	0	8088	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20170	0	0	7	0	803	0	0	7	18	0	12	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	1653	0	0	0	5305	51	13	43	9	7	0	61	0	0	0	0	218	0	1621	0	0	5	0	0	0	0	0	0	0	15	0	0	40	777	0	0	562	0	0	0	991	144	19	0	0	0	0	0	1279	0	0	0	0	0	0	0	0	0	0	0	0	5	0	548	0	0	43	432	0	7085	7	0	0	0	0	9	8773	0	0	0	0	0	0	0	0	0	0	0	0	0	990
ASV18	0	137	0	17	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	9	11	0	0	0	0	0	0	0	5113	0	5	0	6	0	0	0	9	0	0	0	6	0	0	0	11	0	0	0	0	0	0	0	11	0	7	0	0	0	0	0	0	0	5	212	6	0	1714	0	17	0	11	0	0	6	0	7	20	0	6	0	3420	0	0	0	15	0	1030	0	0	0	0	0	0	0	0	0	4926	3	0	17149	13	0	0	0	0	0	0	0	23	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	15	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	6	0	0	0	5672	6111	277	7	2482	0	0	7673	0	2423	510	2343	93	0	8270	35	107	2563	0	18	0	458	0	1952	19875	5787	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	923	285	4533	17	11	9	0	0	0	0	0	0	7	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	9	0	16	17	6	0	0	0	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1508	14	0	0	0	602	0	0	1894	414	999	0	11116	13	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	13	0
ASV19	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	20579	54	0	0	0	0	805	0	0	0	0	0	0	0	0	0	0	0	9783	0	5564	0	0	0	0	0	0	0	0	0	1412	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3963	0	0	0	0	0	0	0	0	0	0	0	0	0	29	318	0	0	0	0	0	0	0	5552	13845	0	150	29	34	0	0	0	0	25686	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	83	4105	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2615	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	7533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	17649
ASV20	0	0	10371	0	849	6	0	9	0	31	2	3	0	0	329	0	329	0	88	34	0	958	132	0	0	0	9	0	80	0	22	4436	0	0	0	2	5	53	56	0	0	32	0	0	0	35	0	4	143	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	81	318	0	5	0	251	19	3773	20	88	179	60	106	12	15	75	128	0	0	8	0	2	347	8	18	15	79	12	11	0	3	13	43	3	0	8	169	63	0	0	2	0	0	113	0	4	3238	75	5	0	494	0	0	684	316	225	102	617	2	7	574	99	370	0	218	0	0	16	0	0	0	46	154	609	0	0	0	127	0	0	0	0	259	354	0	141	184	275	0	117	2697	6	25	0	886	0	0	0	6	35	2494	5	0	6	0	25	0	66	438	116	0	203	6	15	204	4	71	10	32	390	0	0	112	3997	1332	772	88	7	57	211	17	284	23	0	563	4	767	4330	149	0	2036	192	0	0	37	0	6	46	1451	1057	0	580	191	3	31	6	2279	2483	0	6	0	8	6	18	0	0	29	458	397	0	0	0	0	29	0	7	110	162	0	5	5	14	433	335	162	647	5	705	24	203	15	68	1751	8	1581	53	35	475	242	558	2134	874	7	0	6	134	193	41	0	0	3	1520	5	0	0	606	62	15	0	0	6	7	0	11	6	5	4	5	652	601	0	2286	141	145	913	1183	75	0	11	0	0	11	0	40	57	30	106	0	101	0	82	45	8	16	31	855	97	0	88	7	14928	3	3	93	564	0	206	2340	6	0	0	5	251	35	8	4	7	242	0	0	0	4	2	0	0	0	12	29	0	16	0	0	0	0	41	0	0	45	10	807	0	21	114	120	6	3429	6	8	5
ASV21	103	0	0	0	846	660	1850	1320	0	124	0	22	24	0	1326	2205	52	0	1128	353	0	0	0	1194	0	0	842	6	8	0	956	0	0	6468	0	0	0	2596	0	0	49	0	268	0	0	0	17	0	213	0	261	0	0	0	0	0	0	0	0	0	24	0	17	0	0	0	0	0	0	0	0	133	3	0	0	0	0	0	0	0	0	0	1239	0	192	376	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	59	0	0	0	0	0	0	0	0	0	0	0	0	1031	0	0	0	0	0	0	0	0	52	2479	5168	0	0	0	414	827	0	0	23	0	0	0	0	7	13	0	0	0	0	0	20	0	0	0	0	16	1485	30	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	526	0	0	0	0	0	0	0	272	0	4	0	297	0	0	0	0	49	0	220	0	0	0	1521	429	2717	898	4	0	0	0	0	0	80	0	8	46	0	0	0	390	0	0	0	0	0	0	0	0	8	0	0	0	20	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	2131	0	0	823	0	0	484	55	43	2184	0	1741	1337	0	0	0	10312	5	796	0	313	73	2044	26	109	0	0	10	0	5	2126	0	0	0	388	128	63	0	7	0	0	0	19	0	1330	144	682	0	0	1276	587	58	331	0	12	355	459	304	0	19	0	0	17	1311	61	1136	0	4900	0	0	0	0	0	553	0	0	35	0	6960	356	0	16	468	0	519	0	0	8841	4729	28	18	0	0	0	0	0	0	0	0	877	0	0	0	0	0	0	0	4	0	0
ASV22	0	0	0	31	0	0	0	0	0	3930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1691	0	0	0	0	16	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7612	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12783	36	1258	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	11794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5170	0	0	0	29779	0	6806	0	15896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV23	0	0	0	0	0	0	0	0	6241	0	796	0	25	49	11	0	0	1285	787	64	0	0	0	320	0	61	0	0	0	35	191	0	198	483	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	944	0	65	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	265	0	0	0	10	13	0	0	516	0	32	0	0	0	210	0	0	0	0	0	3421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	1011	0	0	482	0	0	940	686	737	0	166	0	5337	161	992	0	749	0	0	18	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	44	0	0	0	4459	71	0	0	259	15	68	39	22	0	0	0	0	45	0	17	0	0	0	1206	0	23	0	0	0	0	0	0	0	0	0	116	15	0	0	0	0	0	0	0	0	0	18102	25	0	11	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	0	0	0	0	0	0	0	0	347	0	0	17255	95	0	8	0	14	0	1377	7414	2002	0	39	12	0	10	0	0	0	0	0	0	13	3177	116	0	0	0	62	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	23	4482	0	22	0	0	32	0	760	0	0	0	0
ASV24	0	712	0	0	0	0	1033	0	0	0	0	6103	0	0	15711	0	0	0	0	0	14671	0	0	0	0	6176	0	0	0	0	0	0	0	0	0	16589	0	0	0	0	0	0	0	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	282	0	0	0	0	0	0	0	90	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
